id_film,id_section,id_section2,id_section3,"title","title_es","title_en","title_orig",id_country1,id_country2,id_country3,id_country4,year,"plot","synopsis_es","synopsis_en","tagline","duration","color",id_filmcolor,id_filmformat,"director",id_director1,id_director2,id_director3,id_director4,id_director5,id_director6,id_director7,id_director8,id_director9,id_director10,id_director11,id_director12,id_director13,id_director14,"id_genres_list","cast","prodteam",published,"contact_title","contact_person","contact_address1","contact_address2","contact_zipcode","contact_city","contact_state",contact_id_country,"contact_email1","contact_email2","contact_website","contact_phone1","contact_phone2","contact_fax","contact_info","id_youtube","url_ticket","filepic1","filepic2","filepic3","filepic4","filepic5","filepic_logo","created_ts","updated_ts",id_event1,id_event2,id_event3,id_event4,"duration_sec","tags"
491,55,NULL,NULL,"L’Enfant d’en haut","El chico de arriba","Sister","L’Enfant d’en haut",208,82,0,0,2012,"","L’Enfant d’en haut (algo así como “El chico de arriba”) es el segundo film de la franco-suiza Ursula Meier, quien estrenó en nuestro país Home (2008). Ahora, Meier achica la familia al mínimo: una adolescente (Léa Seydoux, volviendo de juguetear en Misión: Imposible 4) y su ¿hermano? de doce años (el impresionante Kacey Mottet Klein). Y les pone de fondo un resort de lujo en Suiza. Ese mundo frívolo, vacacional, ABC1, no sólo contrasta con el concreto gris, cerrado, nunca blanco del mundo urbano de abajo. Es también el método de vida de la familia (rota pero buena, diría Stitch): el pequeño Simon roba a pedido artículos de esquí desparramados en la nieve. Pero lo que era sustento, deviene travesura y ambición y ahí se desata la crisis. Los Alpes suizos como punto de contraste para una historia mínima, que narra el crecimiento de un niño que, sin perder la ternura, ve que hay cosas, allá arriba, que no le cierran; que lo que antes era juego ahora es señal de las contradicciones del mundo donde le toca (pero no quiere) vivir. ","L’Enfant d’en haut (which means something like “the boy upstairs”) is the second film by French-Swiss filmmaker Ursula Meier, who released Home (2008) in our country. Now, Meier reduces the family to the minimum: a teenage girl (Lea Seydoux, back from her play-date in Mission: Impossible 4) and her supossed twelve year-old brother (an amazing Kacey Mottet Klein). And she sets them against the background of a luxury resort in Switzerland. This frivolous, holiday, first class world not only opposes the gray closed concrete of the urban world above. It’s also the means of survival for the family (broken but good, Stitch would say), since little Simon takes assignments to steal ski gear that is lying around on the snow. But what used to be one’s living turns into a prank and an ambition, and so the crisis bursts. The Swiss Alps work as the contrast of a minimal story that narrates the growth of a kid who never loses his innocence, but still sees that things up there don’t add up. And what used to be a game is now a sign of the contradictions that exist in the world he gets to live in –not the one he would like to.
","","97",NULL,1,8,NULL,806,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Intérpretes/Cast: Léa Seydoux, Kacey Mottet Klein, Martin Compston, Gillian Anderson, Jean-François Stévenin","Guión / Scriptwriter: Antoine Jaccoud, Ursula Meier, 
Mitarbeit Gilles Taurand
Fotografía / Cinematography: Agnès Godard 
Edición / Editing: Nelly Quettier
Producción / Producer: Denis Freyd, Ruth Waldburger
Compañía Productora / Production Company:Archipel 35, Vega Film
",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"","1Mfnw4F3ZWU","https://www.tuentrada.com/bafici/online/searchresults.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=bafici20120245","lrenfant_dren_haut_1.jpg",NULL,NULL,NULL,NULL,NULL,"2012-03-13 17:17:27","2012-03-27 19:32:28",0,0,0,0,"",NULL
492,3,NULL,NULL,"La araña vampiro","La araña vampiro","The Vampire Spider","La araña vampiro",13,0,0,0,2012,"","Un joven con su padre. Un viaje a un lugar aislado para buscar tranquilidad porque el joven tiene ataques de pánico. Una cabaña y un aislamiento (y un actor, Alejandro Awada) que remiten a El aura de Fabián Bielinsky. También la falta de adaptación del joven urbano al lugar “salvaje”. Para peor, y para detonar el viaje dentro del viaje, aparece una araña grande y amenazante. El título del film adelanta que esta araña no es cualquier araña. Y el film de Medina, como ocurría con Los paranoicos, no es cualquier film en el contexto del cine argentino. Medina es un narrador convencido y consumado. Y coherente. Cambia de espacio, pero su héroe permanece. Es, al menos hasta este segundo film, uno clásico, de esos que deben probar su valía, sobreponerse a circunstancias que los superan. Así, el joven de los ataques de pánico deberá luchar contra los efectos de la araña, en un viaje por la montaña con un baqueano en el que tendrá que confiar porque no le queda otra alternativa. Viaje, buddy movie, ciencia ficción, coming of age, aventura. A Medina le gustan los géneros. Bienvenido, otra vez, ese gusto.
","There’s a young man and his father. There’s a trip into an isolated place looking for peace and quiet since the son is having panic attacks. There’s a cottage and a level of isolation (plus an actor, Alejandro Awada) that echo Fabián Bielinsky’s The Aura. There’s also a young urban boy’s lack of adaptation to this “wild” place. To make matters worse –and trigger this journey within journey– a big menacing spider appears. As the film title hints, this spider is unlike any other. And Medina’s film, as it happened with The Paranoids, is not just any other film in the context of Argentine cinema. Medina is a consumed, convinced, and coherent narrator. He may have changed the settings but his hero remains. At least up to this second film, it’s a classic hero, one of those who must prove their worth by overcoming tough circumstances. This way, the young man with panic attacks will have to struggle against the effects of the spider in a mountain trip he takes with a scout he will need to trust once he realizes he has no other choice. A trip, a buddy movie, science fiction, a coming of age story, adventure. Medina has a taste for genres. Once again, we welcome that.","","97",NULL,1,5,NULL,447,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Intérpretes / Cast: Martín Piroyansky, Alejandro Awada, Jorge Sesán
","Guión / Scriptwriter: Gabriel Medina, Nicolás Gueilburt
Fotografía / Cinematography: Lucio Bonelli 
Edición / Editing: Nicolás Goldbart, Flor Efron
Producción / Producer: Sebastián Perillo, Sebastián Aloi, 
Omar Jadur
Compañía Productora / Production Company:Aeroplano, No Problem Cine
",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"","","https://www.tuentrada.com/bafici/online/searchresults.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=bafici20120206","4f68ae48ee668_1.jpg",NULL,NULL,NULL,NULL,"4f68ae48ee668_logo.jpg","2012-03-13 17:21:39","2012-03-27 19:06:11",2047,0,0,0,"",NULL
493,101,NULL,NULL,"Kids Stories ","Historias de chicos","","Kids Stories ",82,0,0,0,2011,"","Calcuta, India. El pequeño Kabir recibe una reprimenda en la escuela por no haber hecho los deberes. Primero su maestra y luego el director –cuya oficina parece más el tribunal de un juicio que otra cosa– se turnan para retarlo, pero cuando llaman por teléfono a su padre, Kabir decide que la perspectiva de una paliza es más de lo que puede soportar y escapa hacia el centro de la ciudad, donde vivirá dos días de aventuras: su propia mini-odisea personal. Mientras tanto, en Kazajistán, la vida del adolescente Altimbek y su hermanita Arujan transcurre sin sobresaltos en una pequeña aldea de la estepa, hasta que él se enamora por primera vez de una vecina y ella, que debe entregarle una carta a su abuela, se pierde en medio de la noche. Dos historias sencillas, despojadas de sentimentalismo y de los lugares comunes del cine con o para chicos; dos cuentos de rebeldía, pequeños heroísmos y grandes emociones, que celebran la riqueza de la vida, la imaginación infantil y tienden puentes entre mundos sólo en apariencia remotos.","Calcutta, India. Little Kabir is reprimanded in school for not doing his homework. His teacher and the principal –whose office looks more like a tribunal– take turns to scold him, but when they call up his father Kabir decides the idea of getting beaten is more than he can take, so he escapes to the city’s downtown area, where he will live through two days of adventures, his own personal odyssey. Meanwhile, in Kazakhstan, life goes untroubled for teenager Altimbek and his little sister Arujan in a small village in the steppe. But one day he falls in love with a neighbor, and she gets lost in the middle of the night while delivering a letter to her grandmother. Two simple stories stripped of any sentimentalism and the common places of cinema made with (and for) kids. Two stories that involve rebelliousness, small heroisms, and big emotions; and celebrate life, and childish imagination, building bridges between worlds that are only seemingly distant.","","90",NULL,1,8,NULL,643,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","Guión / Scriptwriter: Siegfried
Fotografía / Cinematography: Siegfried 
Edición / Editing: Hervé Schneid
Producción / Producer: Siegfried
",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"","","https://www.tuentrada.com/bafici/online/searchresults.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=bafici20120200","kids_stories_1.jpg",NULL,NULL,NULL,NULL,NULL,"2012-03-13 17:23:10","2012-03-27 18:57:48",0,0,0,0,"",NULL
494,3,NULL,NULL,"Germania","Germania","Germania","Germania",13,0,0,0,2012,"","En un pequeño pueblo de Entre Ríos, una familia de alemanes se prepara para abandonar su granja, por motivos que tardarán en revelarse. El último día, los dos hermanos adolescentes, Brenda y Lucas, se despiden de sus amigos mientras la madre termina de desmontar la casa. Pero esa despedida está lejos de poner en palabras y hechos evidentes lo que marca la vida y el drama de sus protagonistas. Volviendo al escenario y al tono de su cortometraje Invernario, Maximiliano Schonfeld elude el lugar común del relato costumbrista y nos interna en un mundo áspero, que siempre deja ver más de lo que muestra. El fin de la adolescencia, el deseo sexual, el resquebrajamiento de la noción de familia y las relaciones de clase son algunos de los ejes que despliega, sin alzar la voz ni señalarnos lo que debemos pensar o sentir. Mucho contribuye a este realismo opaco, matizado por una luz opalescente, la verdad de sus actores no actores, especialmente la belleza teñida de sombras de Brenda Krütli y la mirada y el gesto rústico de Lucas Schell.
","In a small town of Entre Ríos, a German family is preparing to leave their farm, for reasons that will only be revealed much later. On the last day, the two teenage brothers, Brenda and Lucas, say goodbye to their friends while their mother closes up the house. But that sent-off is far from exposing what affects the characters’ lives and drama in words and events. Going back to the setting and tone of his short film Invernario, Maximiliano Schonfeld eludes the cliché of describing local habits and tales us to a rough world that always show more than what it actually features. The end of adolescence, sexual desire, a cracked notion of family, and class relations are some of the issues the film unfolds without raising its voice or telling us what to think or feel. A major contribution to this opaque realism with an opalescent light is the truth expressed by its non-professional actors, especially Brenda Krütli’s shaded beauty and Lucas Schell’s eyes and rustic gestures.
","","75",NULL,1,5,NULL,449,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Intérpretes / Cast: Brenda Krütli, Lucas Schell, Margarita Greifenstein","Guión / Scriptwriter: Maximiliano Schonfeld
Fotografía / Cinematography: Soledad Rodríguez 
Edición / Editing: Anita Remón
Producción / Producer: Bárbara Francisco, Fernando Brom
Compañía Productora / Production Company: Pasto
",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"","zgPqPkwQg0k","https://www.tuentrada.com/bafici/online/searchresults.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=bafici20120168","germania_1.jpg",NULL,NULL,NULL,NULL,NULL,"2012-03-13 17:27:17","2012-04-13 00:15:41",0,0,0,0,"",NULL
495,3,NULL,NULL,"Los salvajes ","Los salvajes ","The Wild Ones","Los salvajes ",13,0,0,0,2012,"","Como en un western, todo empieza con un grupo que se fuga, aunque no de la prisión del sheriff sino de un instituto de menores, y que debe hacer un extenso periplo a pie en busca de un lugar, de su lugar. Ellos son Gaucho, Simón, Grace, Monzón y Demián, y para sobrevivir tienen que cazar, robar, hacer valer sus saberes y sus creencias, buscar el rumbo y perderlo y reencontrarlo, controlar sus impulsos, funcionar como equipo. La potencia de Los salvajes está en el talento de Fadel para avanzar en un relato coral sin perder las singularidades de sus intensos personajes; para hacer del espacio un personaje denso y lírico, a la vez material y simbólico, local y universal; para honrar y trascender los tópicos de los géneros clásicos; y para modelar la temporalidad de la narración, comprimiendo y expandiendo, yendo y viniendo de la vibración a la epifanía, ayudado por sus inolvidables personajes, inolvidables actores. Los salvajes está destinada a permanecer.
","Like in a western, the action begins when a group of people perform an escape, although this time is not a sheriff’s prison they flee, but a juvenile detention center, and they walk a long way in search of a place –their place in the world. They are Gaucho, Simón, Grace, Monzón, and Demián, and in order to survive they will have to hunt, steal, use their knowledge and beliefs, find their goal, lose it, find it again, and control their impulses while working as a team. The power of Los salvajes lies on Fadel’s talent to move forward in a choral story without neglecting his intense characters’ singularities and turning the setting into a dense and lyrical character –which is both material and symbolic, local and universal. This way, he honors and transcends the topics of classic cinema and models the timing of the story by compressing and expanding it, moving back and forth between epiphany and a vibrant storytelling, with the help of his unforgettable characters played by unforgettable actors. Los salvajes is destined to prevail. 
","","130",NULL,1,8,NULL,450,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Intérpretes / Cast: Leonel Arancibia, Roberto Cowal, Sofía Brito, Martín Cotari, César Roldan","Guión / Scriptwriter: Alejandro Fadel
Fotografía / Cinematography: Julián Apezteguía 
Edición / Editing: Andrés P. Estrada, Delfina Castagnino
Producción / Producer: Alejandro Fadel, Agustina Llambi Campbell
Compañía Productora / Production Company: La Unión de los Ríos, Hubert Bals Fund",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"","","https://www.tuentrada.com/bafici/online/searchresults.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=bafici20120256","4f68aef638488_1.jpg",NULL,NULL,NULL,NULL,"4f68aef638488_logo.jpg","2012-03-13 17:30:00","2012-03-27 19:39:36",2049,0,0,0,"",NULL
496,3,NULL,NULL,"Snowtown","Snowtown","Snowtown","Snowtown",16,0,0,0,2011,"","El pueblo australiano de Snowtown saltó a las portadas de diarios y revistas a fines de la década de los noventa por los hechos que allí tuvieron lugar. En esta ficción, basada en esa historia, Jamie Vlassakis es un adolescente de pelo largo y rubio, con un rostro angelical, que vive junto a su madre y a sus hermanos más pequeños en un suburbio de clase trabajadora, donde mucho sucede en las calles y otro tanto puertas adentro. Jamie pronto empieza a relacionarse con el nuevo novio de su madre, John Bunting, un amigable y en apariencia simpático vecino; pero que, junto con sus compañeros, conforman un violento grupo xenófobo y homofóbico. La tensión se va construyendo lentamente para contar el horror entre escenas cotidianas, con la mano de un Mike Leigh perverso, en una de las óperas primas más fuertes que dio el cine internacional en el 2011, y que hace lucir a Mad Max como una versión australiana de Meteoro.
","The Australian town of Snowtown made headlines in the late Nineties because of the events that took place there. This fiction film based in that story features Jamie Vlassakis, a blond, long-haired teenager with an angel’s face who lives with his mother and his young siblings in a working class suburb, where lots of things happen on the streets, but also indoors. Jamie soon starts to relate to his mother’s new boyfriend John Bunting, a friendly and apparently nice neighbor. But he and his friends actually form a violent xenophobe and homophobe group. Tension is built up slowly, depicting the horror of everyday situations with the pulse of a perverted Mike Leigh, and resulting in one of the hardest first films to be seen in the international circuit in 2011, and which makes Mad Max seem like an Australian version of Speed Racer.","","120",NULL,1,2,NULL,452,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Intérpretes / Cast: Lucas Pittaway, Daniel Henshall, Louise Harris","Guión / Scriptwriter: Shaun Grant
Fotografía / Cinematography: Adam Arkapaw 
Edición / Editing: Veronika Jenet
Producción / Producer: Anna McLeish, Sarah Shaw
Compañía Productora / Production Company: Warp Films Australia
",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"","HlCKI_vLVtw","https://www.tuentrada.com/bafici/online/searchresults.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=bafici20120361","snowtown_1.jpg",NULL,NULL,NULL,NULL,NULL,"2012-03-13 17:32:05","2012-03-27 20:44:04",0,0,0,0,"",NULL
497,3,NULL,NULL,"Aquí estoy, aquí no ","Aquí estoy, aquí no ","Here I Am, Here I’m Not","Aquí estoy, aquí no ",46,0,0,0,2011,"","Todos conocemos a alguien como Ramiro; es de esas personas a las que siempre les pasan cosas, aunque su estampa parezca sugerir lo contrario. Siempre igual a sí mismo, Ramiro es protagonista de una serie de aventuras y azares que cuenta alternativamente a amigos, parejas y potenciales empleadores. ¿Es un vago o sólo está deprimido? En todo caso, se protege con una convicción que resulta arma de seducción y que lo hace brillar en cualquier sobremesa. La realizadora de Mami te amo se entrega a escenificar las historias, mostrar sus puntos de intersección y su desdoblamiento. Es difícil saber qué es verdad y qué es imaginación en esta película; y el interés está más allá del acertijo, en una constelación de relatos que recorren el Santiago más mediático y moderno. Ramiro trabaja como periodista y su mirada, cerca del centro pero a la vez marginal, transforma los sucesos en los rayos de una rueda que lo tiene como eje a él, el hombre que cuenta la vida de los demás, el hombre al que aparentemente no le pasa nada.","We all know someone like Ramiro; he is one of those people to whom things always happen –although his appearance seems to suggest the opposite. Always true to himself, Ramiro stars a series of adventures and random events alternatively involving friends, couples, and potential employers. Is he a slacker or is he just depressed? In any case, he protects himself with a conviction that turns into a weapon of seduction, making him shine in every dinner table. The director of I Love You Mum commits to staging these stories, showing their points of intersection and division. It is hard to know what is real and what is imagined in this film; and the interest goes beyond the riddle, and into a constellation of stories that circle through the most modern Santiago as seen through the media. Ramiro works as a journalist and his perception –close to the center and yet marginal– transforms the events into the spokes of a bicycle wheel that has him in the center. He, the man who tells other people’s stories, the man to whom apparently nothing happens.
","","96",NULL,1,8,NULL,453,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","Guión / Scriptwriter: Elisa Eliash
Fotografía / Cinematography: Florencia Larrea 
Edición / Editing: Elisa Eliash
Producción / Producer: Florencia Larrea, Constanza Sanz Palacios
Compañía Productora / Production Company: Shoot the Bastard Films, Kiné Imágenes, Constanza Sanz Palacios Films",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"","W0Rlu-A7u2g","https://www.tuentrada.com/bafici/online/searchresults.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=bafici20120033","aqui_estoy_aqui_no_1.jpg",NULL,NULL,NULL,NULL,"4f68af5f711bf_logo.jpg","2012-03-13 17:34:58","2012-03-26 20:39:59",0,0,0,0,"",NULL
498,101,NULL,NULL,"Nosilatiaj. La belleza ","Nosilatiaj. La belleza ","Beauty","Nosilatiaj. La belleza ",13,0,0,0,2012,"","“Lavenla awoley ta isla, manejla halawoley, tapta yhej ihisetlhalá.”
“Tendrás un pelo hermoso, como las ramas, no tienen que cortarlo nunca.”<br>
La cabellera de Yolanda es la belleza de su cultura Wichí, de su idioma Wichí Lhämtés y de los árboles del monte Chaqueño. Toda esta belleza se encuentra amenazada por el mundo que la rodea.<br>
Yolanda a sus 16 años trabaja en la ciudad como criada en la casa de Sara. La hija de la patrona organiza su fiesta de cumpleaños de 15, los hijos varones molestan sin parar, el marido se escabulle. En medio de este caos, Sara toma una decisión drástica que lo altera todo. Aunque pretenda que nada ha pasado, surgen nuevas relaciones, en especial la de Yolanda con su entorno y su cultura.
","“Lavenla awoley ta isla, manejla halawoley, tapta yhej ihisetlhalá.”
Your hair will be beautiful like the branches of a tree. Never let anyone cut it.
Yola’s hair is thick and black and cascades down to her hips. She is working as a housekeeper in a Catholic family with many children. Their stressed-out mother is determined to throw an extravagant Quinceañera, one that the entire village will never forget, for her daughter Antonella. The garden, the food and the dress, everything needs to be perfect. If only Antonella had naturally beautiful hair like Yola‘s. That true beauty comes from within is something Anto’s mother fails to understand.
 ","","83",NULL,1,2,NULL,644,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Intérpretes / Cast: Rosmeri Segundo, Ximena Banús, Víctor Hugo Carrizo, Camila Romagnolo, Sharet Isabel Mendoza","Guión / Scriptwriter: Daniela Seggiaro
Fotografía / Cinematography: Willi Behnisch 
Edición / Editing: Ana Poliak, Martín Mainoli, Daniela Seggiaro
Producción / Producer: Álvaro Urtizberea
Compañía Productora / Production Company: Vista Sur Films
",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"","DNtXA5JZ5Ec","https://www.tuentrada.com/bafici/online/searchresults.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=bafici20120290","nosilatiaj._la_belleza_1.jpg",NULL,NULL,NULL,NULL,NULL,"2012-03-13 17:37:00","2012-03-27 19:37:45",0,0,0,0,"",NULL
499,101,NULL,NULL,"La Oruga ","La Oruga ","The Bug","La Oruga ",13,0,0,0,2011,"","Hacia el extremo oeste de la Capital, entre las casas bajas de Liniers y Mataderos, varios amigos se juntan para recordar a un ausente: La Oruga. Revisan sus cosas abandonadas en el entrepiso de una casa que había ocupado en los últimos tiempos, antes que su madre lo llevara de vuelta a Tucumán, a “rescatarse”. Recuerdan historias de descontrol y fisura, protagonizadas por ellos mismos, siempre con La Oruga como personaje extremo, hipérbole que causa a la vez gracia y preocupación. Deciden emprender una excursión a Tucumán. En los preparativos surge un percance imprevisto, definitivo: suerte de recordatorio de lo que acecha en el límite que ellos se jactan de recorrer. El viaje tiene ahora otra motivación, es un rito de pasaje y un recordatorio de que el tiempo no se detiene. Con humor pero también espacio para la contemplación, Maxi y Ariel filman su aventura como testigos y viajeros; reencuentran al amigo, y recuerdan a los que, como Cristian, quedaron en el camino.","Near the western end of the capital city, among the low houses of Liniers and Mataderos, several friends get together to remember one who is no longer there: La Oruga. They search his things left in the mezzanine of a house he had squatted in his last days, before his mother would take him back to Tucumán to “slow down”. They remember stories of recklessness and drugs featuring themselves and La Oruga as an extreme character, an exaggeration that causes both amusement and preoccupation. They decide to take a trip to Tucumán. An unexpected and definitive problem arises as they organize the trip: a reminder of what lies in wait for that behavior they brag about. The trip now has a different motive, it’s a rite of passage and a reminder that time doesn’t stay still. With humor and room for contemplation, Maxi and Ariel film their adventure as witnesses and travelers; they reunite with their friend, and remember those who were lost in the way, like Christian. ","","42",NULL,1,4,NULL,645,647,0,0,0,0,0,0,0,0,0,0,0,0,"","Intérpretes / Cast: Ariel Gerchicoff, Maximiliano Rossi, Leonel Gonzales, Cristian Díaz, Francisco Arroyo","Guión / Scriptwriter: Ariel Gerchicoff, Maximiliano Rossi
Fotografía / Cinematography: Ariel Gerchicoff, Maximiliano Rossi 
Edición / Editing: Ariel Gerchicoff, Maximiliano Rossi
Producción / Producer: Ariel Gerchicoff, Maximiliano Rossi
Compañía Productora / Production Company: Diente de León
",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"","P2ZV7tOkjR4","https://www.tuentrada.com/bafici/online/searchresults.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=bafici20120220","la_oruga_1.jpg",NULL,NULL,NULL,NULL,NULL,"2012-03-13 17:42:09","2012-03-27 19:19:43",0,0,0,0,"",NULL
500,101,NULL,NULL,"Palácios de pena ","Palacios de pena","Palaces of Pity ","Palacios de pena",177,0,0,0,2011,"","No debe de haber ninguna cinematografía con más conciencia nacional que la portuguesa. El tema de la identidad nacional vuelve a planear sobre esta película de Gabriel Abrantes y Daniel Schmidt, que tanto habían sorprendido con su corto A History of Mutual Respect. De todas formas más cerca de João César Monteiro o Miguel Gomes que de Manoel de Oliveira, Palácios de pena nos presenta a dos adolescentes que se disputan el amor y la herencia de su abuela. “Odio Portugal”, grita una de ellas, porque el asunto de la herencia excede en mucho los límites de la familia. Es el peso de toda una historia difícil de sobrellevar, un sentimiento de culpa. Hay un pasado que parece atormentar a la abuela (una historia surrealista que la presenta como jueza de la Inquisición que ha de condenar a dos moros acusados de sodomía a morir en la hoguera) y hay una irreverencia que parece presidir todos los trabajos de estos iconoclastas cineastas. 
Jaime Pena","There probably isn’t any cinema with more national awareness than the Portuguese. The theme of national identity overflies Gabriel Abrantes and Daniel Schmidt’s film. These directors, who had surprised us before with their short film A History of Mutual Respect, seem to be closer to João César Monteiro or Miguel Gomes than Manoel de Oliveira. Palácios de pena presents us the story of two teenagers that fight for the love and inheritance of their grandmother. “I hate Portugal!” screams one of them, making clear that the inheritance transcends considerably the family boundaries. It’s the pressure of a history that’s hard to carry, a feeling of guilt. Something from the past seems to torment the grandmother (a surrealist story that presents her as a judge of the Inquisition facing the responsibility of convicting two moors charged with sodomy to be burned at the stake) and there is also an irreverence that somewhat presides every work of these iconoclasts filmmakers.
Jaime Pena","","59",NULL,1,5,NULL,650,651,0,0,0,0,0,0,0,0,0,0,0,0,"","Intérpretes / Cast: Alcina Abrantes, Andreia Martins, Catarina Gaspar, Ana Rita Franco, Bernarda dos Bois
 ","Guión / Scriptwriter: Gabriel Abrantes, Daniel Schmidt
Fotografía / Cinematography: Eberhard Schedl, Natxo Checa 
Edición / Editing: Daniel Schmidt, Gabriel Abrantes
Compañía Productora / Production Company: Mutual Respect Productions
",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"","iR7SyqgmbDY","https://www.tuentrada.com/bafici/online/searchresults.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=bafici20120215","palacios_de_pena_1.jpg",NULL,NULL,NULL,NULL,NULL,"2012-03-13 17:47:37","2012-03-27 19:13:29",0,0,0,0,"",NULL
501,101,NULL,NULL,"Un mundo secreto ","Un mundo secreto ","A Secret World","Un mundo secreto ",146,0,0,0,2012,"","María tiene un diario. Y en él escribe, en una tercera persona extraordinariamente rara, lejana pero narcisista, una especie de construcción ficcional que se dedica a sí misma, apasionadas cartas de amor. María es su propio género. Su propia Sally, sin ningún Harry. Entonces, ahí anda, conociéndose. Pero nadie sabe de sus ganas de ser género. Ni sus amigos, ni conocidos, ni siquiera su pareja sexual. Entonces la ópera prima de Gabriel Mariño decide soltarle la correa y darle una versión ascética del género: una road trip. Le da una pandilla políticamente salvaje (madres jóvenes abandonadas y hombres que buscan otras mujeres) del otro lado de la frontera que da a México. Y ahí conoce a un hombre, diferente, cinematográfico, clásico en su atención y su distancia. Ni una road movie, ni una de amor, ni siquiera una contemplativa, la película de Mariño es, antes que un poema visual, la forma sincera en que su protagonista se ve a sí misma, con ojos de cine.","María keeps a journal. And she writes passionate love letters to herself in an extraordinarily rare third person, distant yet narcissist, a sort of fictional construction. María is her own genre. Her own Sally, with no Harry. So there she is, getting to know herself. Yet nobody knows about her wish to be a genre. Not even her friends, the people she knows, or her sex partner. So Gabriel Mariño’s first film decides to loosen her leash and give her an ascetic version of genre: a road trip. He provides her with a politically wild gang (young mothers who have been abandoned and men who seek other women) in the other side of the Mexican border. There, she meets a man who is different, cinematographic, and classic in his attention and distance to her. Not a road movie, nor a romantic one, or even a contemplative one, Mariño’s film is not so much a visual poem as the honest way in which the character sees herself through cinematographic eyes.","","87",NULL,1,5,NULL,653,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Intérpretes / Cast: Lucía Uribe, Roberto Mares, Olivia Lagunas","Guión / Scriptwriter: Gabriel Mariño
Fotografía / Cinematography: Iván Hernández 
Edición / Editing: Pedro G. García, Gabriel Mariño
Producción / Producer: Tatiana Graullera, Jesús Magaña
Compañía Productora / Production Company: Sobrevivientes Films
",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"","O2dstkUGI18&feature=youtu.be","https://www.tuentrada.com/bafici/online/searchresults.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=bafici20120410","un_mundo_secreto_1.jpg",NULL,NULL,NULL,NULL,"4f68bbacb102e_logo.jpg","2012-03-13 17:59:24","2012-03-27 21:22:23",0,0,0,0,"",NULL
